reference_id,recieved_at,university,caller_name,outcome_1,remark,campaign_id
430964,2024-07-16 16:55:00,Illinois Institute of Technology,Prajwal,Not connected,,FA24IP
402616,2024-07-16 16:56:00,Illinois Institute of Technology,Shrutish,Will Submit the docx,,FA24IP
402151,2024-07-16 16:56:00,Illinois Institute of Technology,Prajwal,Not connected,,FA24IP
464206,2024-07-16 16:56:00,Illinois Institute of Technology,Rudra,Will Submit the docx,,FA24IP
421090,2024-07-16 16:57:00,Illinois Institute of Technology,Shrutish,Not connected,,FA24IP
429999,2024-07-16 16:57:00,Illinois Institute of Technology,Rudra,Not connected,,FA24IP
402256,2024-07-16 16:58:00,Illinois Institute of Technology,Shrutish,Not connected,,FA24IP
422456,2024-07-16 16:58:00,Illinois Institute of Technology,Prajwal,Not connected,,FA24IP
415035,2024-07-16 17:00:00,Illinois Institute of Technology,Prajwal,Not connected,,FA24IP
455494,2024-07-16 17:00:00,Illinois Institute of Technology,Shrutish,Not connected,,FA24IP
422582,2024-07-16 17:01:00,Illinois Institute of Technology,Prajwal,Not connected,,FA24IP
415825,2024-07-16 17:02:00,Illinois Institute of Technology,Prajwal,Will Submit the docx,,FA24IP
458504,2024-07-16 17:02:00,Illinois Institute of Technology,Shrutish,Disconnected,,FA24IP
463958,2024-07-16 17:03:00,Illinois Institute of Technology,Shrutish,Not connected,,FA24IP
401927,2024-07-16 17:04:00,Illinois Institute of Technology,Rudra,Will Submit the docx,,FA24IP
401476,2024-07-16 17:04:00,Illinois Institute of Technology,Prajwal,Not connected,,FA24IP
411176,2024-07-16 17:04:00,Illinois Institute of Technology,Rudra,Not connected,,FA24IP
413779,2024-07-16 17:05:00,Illinois Institute of Technology,Shrutish,Not connected,,FA24IP
461712,2024-07-16 17:05:00,Illinois Institute of Technology,Prajwal,Not connected,,FA24IP
418740,2024-07-16 17:06:00,Illinois Institute of Technology,Shrutish,Not connected,,FA24IP
421071,2024-07-16 17:07:00,Illinois Institute of Technology,Prajwal,Not connected,,FA24IP
436495,2024-07-16 17:07:00,Illinois Institute of Technology,Shrutish,Not connected,,FA24IP
395407,2024-07-16 17:08:00,Illinois Institute of Technology,Rudra,Not connected,,FA24IP
447557,2024-07-16 17:09:00,Illinois Institute of Technology,Prajwal,Disconnected,,FA24IP
455136,2024-07-16 17:09:00,Illinois Institute of Technology,Shrutish,Will Submit the docx,,FA24IP
440881,2024-07-16 17:10:00,Illinois Institute of Technology,Prajwal,Wrong number,,FA24IP
394019,2024-07-16 17:10:00,Illinois Institute of Technology,Rudra,Not connected,,FA24IP
398097,2024-07-16 17:10:00,Illinois Institute of Technology,Rudra,Not connected,,FA24IP
457533,2024-07-16 17:11:00,Illinois Institute of Technology,Shrutish,Not connected,,FA24IP
463510,2024-07-16 17:12:00,Illinois Institute of Technology,Prajwal,Not connected,,FA24IP
402630,2024-07-16 17:12:00,Illinois Institute of Technology,Rudra,Not connected,,FA24IP
429020,2024-07-16 17:12:00,Illinois Institute of Technology,Shrutish,Not connected,,FA24IP
401040,2024-07-16 17:14:00,Illinois Institute of Technology,Rudra,Reschedule,,FA24IP
454818,2024-07-16 17:14:00,Illinois Institute of Technology,Prajwal,Will Submit the docx,,FA24IP
436436,2024-07-16 17:14:00,Illinois Institute of Technology,Shrutish,Will Submit the docx,,FA24IP
402291,2024-07-16 17:14:00,Illinois Institute of Technology,Rudra,Not connected,,FA24IP
439249,2024-07-16 17:15:00,Illinois Institute of Technology,Prajwal,Not connected,,FA24IP
412034,2024-07-16 17:15:00,Illinois Institute of Technology,Rudra,Not connected,,FA24IP
401874,2024-07-16 17:16:00,Illinois Institute of Technology,Shrutish,Not connected,,FA24IP
415028,2024-07-16 17:16:00,Illinois Institute of Technology,Rudra,Not connected,,FA24IP
413701,2024-07-16 17:17:00,Illinois Institute of Technology,Rudra,Not connected,,FA24IP
435044,2024-07-16 17:18:00,Illinois Institute of Technology,Shrutish,Will Submit the docx,,FA24IP
461710,2024-07-16 17:19:00,Illinois Institute of Technology,Prajwal,Not connected,,FA24IP
421001,2024-07-16 17:19:00,Illinois Institute of Technology,Rudra,Not connected,,FA24IP
462070,2024-07-16 17:20:00,Illinois Institute of Technology,Shrutish,Not connected,,FA24IP
421311,2024-07-16 17:21:00,Illinois Institute of Technology,Rudra,Will Submit the docx,,FA24IP
446700,2024-07-16 17:22:00,Illinois Institute of Technology,Shrutish,Not connected,,FA24IP
454826,2024-07-16 17:24:00,Illinois Institute of Technology,Prajwal,Not connected,,FA24IP
422168,2024-07-16 17:24:00,Illinois Institute of Technology,Rudra,Not connected,,FA24IP
431891,2024-07-16 17:25:00,Illinois Institute of Technology,Rudra,Not connected,,FA24IP
425333,2024-07-16 17:25:00,Illinois Institute of Technology,Prajwal,Not connected,,FA24IP
430561,2024-07-16 17:26:00,Illinois Institute of Technology,Rudra,Not connected,,FA24IP
405213,2024-07-16 17:27:00,Illinois Institute of Technology,Shrutish,Not connected,,FA24IP
437627,2024-07-16 17:27:00,Illinois Institute of Technology,Rudra,Not connected,,FA24IP
442497,2024-07-16 17:28:00,Illinois Institute of Technology,Rudra,Not connected,,FA24IP
412025,2024-07-16 17:29:00,Illinois Institute of Technology,Prajwal,Will Submit the docx,,FA24IP
438487,2024-07-16 17:29:00,Illinois Institute of Technology,Shrutish,Not connected,,FA24IP
431810,2024-07-16 17:29:00,Illinois Institute of Technology,Rudra,Not connected,,FA24IP
437259,2024-07-16 17:31:00,Illinois Institute of Technology,Rudra,Not connected,,FA24IP
413515,2024-07-16 17:31:00,Illinois Institute of Technology,Prajwal,Not connected,,FA24IP
430176,2024-07-16 17:31:00,Illinois Institute of Technology,Shrutish,Will Submit the docx,,FA24IP
416071,2024-07-16 17:31:00,Illinois Institute of Technology,Rudra,Not connected,,FA24IP
451518,2024-07-16 17:32:00,Illinois Institute of Technology,Rudra,Not connected,,FA24SIC
465088,2024-07-16 17:33:00,Illinois Institute of Technology,Shrutish,Not connected,,FA24IP
398103,2024-07-16 17:34:00,Illinois Institute of Technology,Rudra,Will Submit the docx,,FA24IP
466505,2024-07-16 17:34:00,Illinois Institute of Technology,Shrutish,Not connected,,FA24IP
412056,2024-07-16 17:35:00,Illinois Institute of Technology,Shrutish,Not connected,,FA24IP
463825,2024-07-16 17:36:00,Illinois Institute of Technology,Prajwal,Not connected,,FA24IP
421285,2024-07-16 17:36:00,Illinois Institute of Technology,Rudra,Will Submit the docx,,FA24IP
454708,2024-07-16 17:37:00,Illinois Institute of Technology,Shrutish,Not connected,,FA24IP
436325,2024-07-16 17:37:00,Illinois Institute of Technology,Rudra,Not connected,,FA24IP
455788,2024-07-16 17:37:00,Illinois Institute of Technology,Prajwal,Not connected,,FA24IP
430373,2024-07-16 17:38:00,Illinois Institute of Technology,Shrutish,Not connected,,FA24IP
465263,2024-07-16 17:38:00,Illinois Institute of Technology,Prajwal,Not connected,,FA24IP
438533,2024-07-16 17:38:00,Illinois Institute of Technology,Rudra,Will Submit the docx,,FA24IP
463499,2024-07-16 17:39:00,Illinois Institute of Technology,Prajwal,Not connected,,FA24IP
462058,2024-07-16 17:40:00,Illinois Institute of Technology,Prajwal,Not connected,,FA24IP
424752,2024-07-16 17:41:00,Illinois Institute of Technology,Shrutish,Will Submit the docx,,FA24IP
412042,2024-07-16 17:41:00,Illinois Institute of Technology,Rudra,Will Submit the docx,,FA24IP
464059,2024-07-16 17:43:00,Illinois Institute of Technology,Prajwal,Not connected,,FA24IP
402078,2024-07-16 17:43:00,Illinois Institute of Technology,Shrutish,Not connected,,FA24IP
401075,2024-07-16 17:43:00,Illinois Institute of Technology,Rudra,Not connected,,FA24IP
422587,2024-07-16 17:44:00,Illinois Institute of Technology,Shrutish,Not connected,,FA24IP
403979,2024-07-16 17:44:00,Illinois Institute of Technology,Rudra,Not connected,,FA24IP
464649,2024-07-16 17:46:00,Illinois Institute of Technology,Prajwal,Will Submit the docx,,FA24IP
464788,2024-07-16 17:47:00,Illinois Institute of Technology,Prajwal,Wrong number,,FA24IP
465313,2024-07-16 17:48:00,Illinois Institute of Technology,Prajwal,Not connected,,FA24IP
411131,2024-07-16 17:52:00,Illinois Institute of Technology,Rudra,Not connected,,FA24IP
465615,2024-07-16 17:52:00,Illinois Institute of Technology,Shrutish,Not connected,,FA24IP
464469,2024-07-16 17:53:00,Illinois Institute of Technology,Prajwal,Not connected,,FA24IP
431407,2024-07-16 17:53:00,Illinois Institute of Technology,Shrutish,Not connected,,FA24IP
465240,2024-07-16 17:54:00,Illinois Institute of Technology,Shrutish,Not connected,,FA24IP
445118,2024-07-16 17:56:00,Illinois Institute of Technology,Shrutish,Voicemail,,FA24IP
439944,2024-07-16 17:58:00,Illinois Institute of Technology,Shrutish,Will Submit the docx,,FA24IP
441798,2024-07-16 17:59:00,Illinois Institute of Technology,Shrutish,Not connected,,FA24IP
445049,2024-07-16 18:01:00,Illinois Institute of Technology,Shrutish,Not connected,,FA24IP
451186,2024-07-16 18:03:00,Illinois Institute of Technology,Shrutish,Not connected,,FA24IP
464376,2024-07-16 18:05:00,Illinois Institute of Technology,Prajwal,Not connected,,FA24IP
404376,2024-07-16 18:06:00,Illinois Institute of Technology,Shrutish,Disconnected,,FA24IP
427651,2024-07-16 18:09:00,Illinois Institute of Technology,Shrutish,Will Submit the docx,,FA24IP
389986,2024-07-16 18:09:00,Illinois Institute of Technology,Prajwal,Not connected,,FA24IP
441872,2024-07-16 18:10:00,Illinois Institute of Technology,Prajwal,Not connected,,FA24IP
463859,2024-07-16 18:12:00,Illinois Institute of Technology,Prajwal,Not connected,,FA24IP
457303,2024-07-16 18:15:00,Illinois Institute of Technology,Shrutish,Reschedule,,FA24IP
464702,2024-07-16 18:16:00,Illinois Institute of Technology,Prajwal,Not connected,,FA24IP
412881,2024-07-16 18:16:00,Illinois Institute of Technology,Rudra,Disconnected,,FA24IP
425049,2024-07-16 18:17:00,Illinois Institute of Technology,Shrutish,Not connected,,FA24IP
462125,2024-07-16 18:17:00,Illinois Institute of Technology,Prajwal,Not connected,,FA24IP
456497,2024-07-16 18:18:00,Illinois Institute of Technology,Prajwal,Not connected,,FA24IP
453736,2024-07-16 18:18:00,Illinois Institute of Technology,Shrutish,Not connected,,FA24IP
429032,2024-07-16 18:20:00,Illinois Institute of Technology,Prajwal,Not connected,,FA24IP
460532,2024-07-16 18:20:00,Illinois Institute of Technology,Shrutish,Not connected,,FA24IP
424528,2024-07-16 18:21:00,Illinois Institute of Technology,Rudra,Not connected,,FA24IP
432762,2024-07-16 18:21:00,Illinois Institute of Technology,Shrutish,Not connected,,FA24IP
462780,2024-07-16 18:22:00,Illinois Institute of Technology,Prajwal,Not connected,,FA24IP
463805,2024-07-16 18:23:00,Illinois Institute of Technology,Shrutish,Not connected,,FA24IP
408786,2024-07-16 18:23:00,Illinois Institute of Technology,Prajwal,Disconnected,,FA24IP
427704,2024-07-16 18:23:00,Illinois Institute of Technology,Rudra,Will Submit the docx,,FA24IP
465778,2024-07-16 18:24:00,Illinois Institute of Technology,Shrutish,Not connected,,FA24IP
431775,2024-07-16 18:25:00,Illinois Institute of Technology,Shrutish,Not connected,,FA24IP
445819,2024-07-16 18:26:00,Illinois Institute of Technology,Shrutish,Not connected,,FA24IP
441516,2024-07-16 18:27:00,Illinois Institute of Technology,Rudra,Not connected,,FA24IP
445203,2024-07-16 18:28:00,Illinois Institute of Technology,Rudra,Not connected,,FA24IP
462925,2024-07-16 18:29:00,Illinois Institute of Technology,Shrutish,Will Submit the docx,,FA24IP
447162,2024-07-16 18:29:00,Illinois Institute of Technology,Rudra,Not connected,,FA24IP
464972,2024-07-16 18:30:00,Illinois Institute of Technology,Shrutish,Not connected,,FA24IP
458768,2024-07-16 18:30:00,Illinois Institute of Technology,Prajwal,Not connected,,FA24IP
439300,2024-07-16 18:31:00,Illinois Institute of Technology,Rudra,Not connected,,FA24IP
465548,2024-07-16 18:32:00,Illinois Institute of Technology,Shrutish,Not connected,,FA24IP
417227,2024-07-16 18:33:00,Illinois Institute of Technology,Prajwal,Not connected,,FA24IP
458696,2024-07-16 18:36:00,Illinois Institute of Technology,Shrutish,Not connected,,FA24IP
438608,2024-07-16 18:36:00,Illinois Institute of Technology,Prajwal,Will Submit the docx,,FA24IP
465114,2024-07-16 18:38:00,Illinois Institute of Technology,Prajwal,Not connected,,FA24IP
424444,2024-07-16 18:38:00,Illinois Institute of Technology,Shrutish,Not connected,,FA24IP
466605,2024-07-16 18:38:00,Illinois Institute of Technology,Rudra,Not connected,,FA24IP
424323,2024-07-16 18:39:00,Illinois Institute of Technology,Prajwal,Not connected,,FA24IP
431876,2024-07-16 18:39:00,Illinois Institute of Technology,Shrutish,Not connected,,FA24IP
431698,2024-07-16 18:41:00,Illinois Institute of Technology,Prajwal,Will Submit the docx,,FA24IP
456800,2024-07-16 18:42:00,Illinois Institute of Technology,Rudra,Not connected,,FA24IP
446651,2024-07-16 18:42:00,Illinois Institute of Technology,Shrutish,Disconnected,,FA24IP
466241,2024-07-16 18:43:00,Illinois Institute of Technology,Prajwal,Not connected,,FA24IP
440953,2024-07-16 18:44:00,Illinois Institute of Technology,Shrutish,Not connected,,FA24IP
399240,2024-07-16 18:45:00,Illinois Institute of Technology,Shrutish,Not connected,,FA24IP
447376,2024-07-16 18:46:00,Illinois Institute of Technology,Prajwal,Will Submit the docx,,FA24IP
402006,2024-07-16 18:48:00,Illinois Institute of Technology,Shrutish,Not connected,,FA24IP
398100,2024-07-16 18:48:00,Illinois Institute of Technology,Prajwal,Not connected,,FA24IP
456810,2024-07-16 18:49:00,Illinois Institute of Technology,Shrutish,Not connected,,FA24IP
455191,2024-07-16 18:51:00,Illinois Institute of Technology,Shrutish,Not connected,,FA24IP
449719,2024-07-16 18:55:00,Illinois Institute of Technology,Shrutish,Voicemail,,FA24IP
448310,2024-07-16 18:57:00,Illinois Institute of Technology,Shrutish,Will Submit the docx,,FA24IP
453085,2024-07-16 18:59:00,Illinois Institute of Technology,Shrutish,Will Submit the docx,,FA24IP
464243,2024-07-16 19:02:00,Illinois Institute of Technology,Shrutish,Will Submit the docx,,FA24IP
460422,2024-07-17 11:26:00,Illinois Institute of Technology,Rudra,Not connected,,FA24DNI
458383,2024-07-17 11:26:00,Illinois Institute of Technology,Prajwal,Not connected,,DNA24
445028,2024-07-17 11:27:00,Illinois Institute of Technology,Prajwal,Not connected,,DANE24
442311,2024-07-17 11:31:00,Illinois Institute of Technology,Prajwal,Not connected,,DNA24
431423,2024-07-17 11:33:00,Illinois Institute of Technology,Rudra,Completed application,,FA24DNI
468868,2024-07-17 11:34:00,Illinois Institute of Technology,Rudra,Not connected,,FA24DNI
457636,2024-07-17 11:36:00,Illinois Institute of Technology,Rudra,Student is looking to defer to the SP25 or FA25 term,,FA24DNI
450762,2024-07-17 11:42:00,Illinois Institute of Technology,Rudra,Will Submit the docx,student haven't received IIT portal credentials yet,FA24DNI
445053,2024-07-17 11:43:00,Illinois Institute of Technology,Shrutish,Not connected,,DANE24
471068,2024-07-17 11:44:00,Illinois Institute of Technology,Rudra,Not connected,,FA24DNI
443011,2024-07-17 11:44:00,Illinois Institute of Technology,Prajwal,"Student has the needed information, does not need assistance, and plans to enroll soon",,DANE24
446976,2024-07-17 11:45:00,Illinois Institute of Technology,Rudra,Not connected,,FA24DNI
471891,2024-07-17 11:46:00,Illinois Institute of Technology,Rudra,Not connected,,FA24DNI
464178,2024-07-17 11:47:00,Illinois Institute of Technology,Rudra,Not connected,,FA24DNI
422981,2024-07-17 11:48:00,Illinois Institute of Technology,Shrutish,Completed application,,DANE24
453185,2024-07-17 11:48:00,Illinois Institute of Technology,Rudra,Not connected,,FA24DNI
420425,2024-07-17 11:50:00,Illinois Institute of Technology,Rudra,Not connected,,FA24DNI
459294,2024-07-17 11:50:00,Illinois Institute of Technology,Prajwal,"Student has the needed information, does not need assistance, and plans to enroll soon",,DNA24
443114,2024-07-17 11:51:00,Illinois Institute of Technology,Shrutish,Not connected,,DANE24
407470,2024-07-17 11:55:00,Illinois Institute of Technology,Prajwal,Not connected,,DANE24
458788,2024-07-17 11:57:00,Illinois Institute of Technology,Rudra,"Will work on providing documents soon, still interested in FA24",student having issue with login to ISSS,FA24DNI
412013,2024-07-17 11:58:00,Illinois Institute of Technology,Rudra,Not connected,,FA24DNI
469893,2024-07-17 12:03:00,Illinois Institute of Technology,Prajwal,"Student has the needed information, does not need assistance, and plans to enroll soon",,DANE24
452328,2024-07-17 12:03:00,Illinois Institute of Technology,Rudra,"Will work on providing documents soon, still interested in FA24",,FA24DNI
432669,2024-07-17 12:05:00,Illinois Institute of Technology,Shrutish,"Student has the needed information, does not need assistance, and plans to enroll soon",,DANE24
422808,2024-07-17 12:05:00,Illinois Institute of Technology,Rudra,Not connected,,FA24DNI
438916,2024-07-17 12:07:00,Illinois Institute of Technology,Rudra,Not connected,,FA24DNI
444951,2024-07-17 12:08:00,Illinois Institute of Technology,Prajwal,Not connected,,DNA24
456440,2024-07-17 12:09:00,Illinois Institute of Technology,Rudra,Not connected,,FA24DNI
444997,2024-07-17 12:10:00,Illinois Institute of Technology,Prajwal,Not connected,,DNA24
434991,2024-07-17 12:10:00,Illinois Institute of Technology,Rudra,Not connected,,FA24DNI
466940,2024-07-17 12:11:00,Illinois Institute of Technology,Rudra,Disconnected,,FA24DNI
460343,2024-07-17 12:12:00,Illinois Institute of Technology,Prajwal,"Student has the needed information, does not need assistance, and plans to enroll soon",,DANE24
454630,2024-07-17 12:13:00,Illinois Institute of Technology,Rudra,Not connected,,FA24DNI
432853,2024-07-17 12:14:00,Illinois Institute of Technology,Shrutish,Not connected,,DANE24
471960,2024-07-17 12:15:00,Illinois Institute of Technology,Rudra,Not connected,,FA24DNI
404549,2024-07-17 12:16:00,Illinois Institute of Technology,Rudra,Not connected,,FA24DNI
446130,2024-07-17 12:16:00,Illinois Institute of Technology,Prajwal,Student is having trouble contacting their academic advisor and needs assistance,She already tried to contact the advisor but she didn't get any response,DANE24
